Title,Link,Sale Price,Regular Price,Image Path,Swatch Colors
"Zander Leather 2-Piece Chaise Sectional (91.5"")",https://www.westelm.com/products/zander-leather-2-piece-chaise-sectional-h6782/?pkey=csectionals,"2,447.15","3,799","images/Zander_Leather_2-Piece_Chaise_Sectional_(91.5"").jpg","Ludlow Leather, Gray Smoke, Charme Leather, Oxblood, Charme Leather, Mocha, Charme Leather, Cigar"
"Dalton 3-Piece U-Shaped Chaise Sectional (151"")",https://www.westelm.com/products/dalton-3-piece-u-shaped-chaise-sectional-h8269/?pkey=csectionals,"4,697","6,197","images/Dalton_3-Piece_U-Shaped_Chaise_Sectional_(151"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
"Haven Loft 2-Piece Chaise Sectional (99"")",https://www.westelm.com/products/haven-loft-2-piece-chaise-sectional-h4994/?pkey=csectionals,"2,463.30","3,898","images/Haven_Loft_2-Piece_Chaise_Sectional_(99"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Pewter, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray"
"Newport 2-Piece Chaise Sectional (110.5"")",https://www.westelm.com/products/newport-2-piece-chaise-sectional-h5006/?pkey=csectionals,"2,868.60","4,098","images/Newport_2-Piece_Chaise_Sectional_(110.5"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
"Remi Modular 2-Piece Bumper Sofa (91"")",https://www.westelm.com/products/remi-modular-2-piece-bumper-chaise-sectional-h11991/?pkey=csectionals,"1,553.80","2,428","images/Remi_Modular_2-Piece_Bumper_Sofa_(91"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray"
"Harris Leather 2-Piece Bumper Chaise Sectional (106""–116"")",https://www.westelm.com/products/harris-leather-2-piece-terminal-chaise-sectional-h5029/?pkey=csectionals,"3,998","5,498","images/Harris_Leather_2-Piece_Bumper_Chaise_Sectional_(106""–116"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Paidge 2-Piece Reversible Sectional (86.25"")",https://www.westelm.com/products/paidge-flip-sectional-h2891/?pkey=csectionals,"1,784.15","2,399","images/Paidge_2-Piece_Reversible_Sectional_(86.25"").jpg","Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Sand, Performance Yarn Dyed Linen Weave, Camel, Performance Yarn Dyed Linen Weave, Petrol"
"Hadley 3-Piece L-Shaped Sectional (118"")",https://www.westelm.com/products/hadley-3-piece-l-shaped-sectional-h12312/?pkey=csectionals,"3,397.45","4,897","images/Hadley_3-Piece_L-Shaped_Sectional_(118"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand"
"Marin 3-Piece L-Shaped Sectional (114"")",https://www.westelm.com/products/marin-3-piece-l-shaped-sectional-h6951/?pkey=csectionals,"3,779.95","5,347","images/Marin_3-Piece_L-Shaped_Sectional_(114"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand"
"Marin Skirted Slipcover 3-Piece L-Shaped Sectional (114"")",https://www.westelm.com/products/marin-skirted-slipcover-3-piece-l-shaped-sectional-h11828/?pkey=csectionals,"4,034.95","5,947","images/Marin_Skirted_Slipcover_3-Piece_L-Shaped_Sectional_(114"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand"
"Harmony Modular 3-Piece L-Shaped Sectional (122"")",https://www.westelm.com/products/harmony-modular-3-piece-l-shaped-sectional-h6218/?pkey=csectionals,"4,459.95","6,747","images/Harmony_Modular_3-Piece_L-Shaped_Sectional_(122"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Pewter, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray"
"Dalton 2-Piece Bumper Chaise Sectional (109""–119"")",https://www.westelm.com/products/dalton-2-piece-terminal-chaise-sectional-h8272/?pkey=csectionals,"3,198","4,698","images/Dalton_2-Piece_Bumper_Chaise_Sectional_(109""–119"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
"Marin 2-Piece Sleeper Sectional w/ Storage Chaise (111"")",https://www.westelm.com/products/marin-2-piece-sleeper-sectional-w-storage-chaise-h12043/?pkey=csectionals,"3,578","4,178","images/Marin_2-Piece_Sleeper_Sectional_w__Storage_Chaise_(111"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
"Dekalb Leather 2-Piece Chaise Sectional (102"")",https://www.westelm.com/products/dekalb-2-piece-leather-sectional-d1951/?pkey=csectionals,"4,998","5,198","images/Dekalb_Leather_2-Piece_Chaise_Sectional_(102"").jpg","Saddle Leather, Nut, Saddle Leather, Oxblood, Saddle Leather, Slate, Saddle Leather, Banker"
"Laurent 3-Piece Bumper Chaise Sectional (111.5"")",https://www.westelm.com/products/laurent-3-piece-bumper-chaise-sectional-h12102/?pkey=csectionals,"3,297","4,197","images/Laurent_3-Piece_Bumper_Chaise_Sectional_(111.5"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand, Yarn Dyed Linen Weave, Graphite"
"Harmony Modular Motion Reclining 5-Piece L-Shaped Sectional (116"")",https://www.westelm.com/products/harmony-modular-motion-5-piece-l-shaped-sectional-h12144/?pkey=csectionals,"5,393","8,693","images/Harmony_Modular_Motion_Reclining_5-Piece_L-Shaped_Sectional_(116"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
"Urban 2-Piece Sleeper Sectional w/ Storage Chaise (111"")",https://www.westelm.com/products/urban-sleep-store-sectional-h2927/?pkey=csectionals,"2,588.60","4,898","images/Urban_2-Piece_Sleeper_Sectional_w__Storage_Chaise_(111"").jpg","Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Petrol, Yarn Dyed Linen Weave, Midnight"
"Drake 2-Piece Reversible Sectional (86"")",https://www.westelm.com/products/drake-reversible-sectional-h2861/?pkey=csectionals,"1,469.30","2,499","images/Drake_2-Piece_Reversible_Sectional_(86"").jpg","Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Sand"
"Leo Motion Reclining Leather 3-Piece Reversible Chaise Sectional (125"")",https://www.westelm.com/products/leo-motion-leather-3-piece-reversible-chaise-sectional-h12039/?pkey=csectionals,"5,116","7,195","images/Leo_Motion_Reclining_Leather_3-Piece_Reversible_Chaise_Sectional_(125"").jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Weston Leather, Molasses"
"Dalton Motion Reclining 5-Piece L-Shaped Sectional (127"")",https://www.westelm.com/products/dalton-motion-5-piece-l-shaped-sectional-h12147/?pkey=csectionals,"6,793","9,793","images/Dalton_Motion_Reclining_5-Piece_L-Shaped_Sectional_(127"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
"Leo Motion Reclining 5-Piece L-Shaped Sectional (119"")",https://www.westelm.com/products/leo-motion-5-piece-l-shaped-sectional-h12009/?pkey=csectionals,"4,793","6,943","images/Leo_Motion_Reclining_5-Piece_L-Shaped_Sectional_(119"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand, Yarn Dyed Linen Weave, Graphite"
"Harmony Modular 4-Piece Ottoman Sectional (120"")",https://www.westelm.com/products/harmony-modular-4-piece-ottoman-sectional-h11448/?pkey=csectionals,"3,864.10","6,546","images/Harmony_Modular_4-Piece_Ottoman_Sectional_(120"").jpg","Performance Yarn Dyed Linen Weave, Pewter, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand"
"Anton Leather 3-Piece L-Shaped Sectional (104"") - Wood Legs",https://www.westelm.com/products/anton-leather-3-piece-sectional-wood-legs-h8658/?pkey=csectionals,"8,297","8,597","images/Anton_Leather_3-Piece_L-Shaped_Sectional_(104"")_-_Wood_Legs.jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Ludlow Leather, Navy"
"Axel Leather 2-Piece Reversible Sectional (89"")",https://www.westelm.com/products/axel-flip-sectional-large-h2651/?pkey=csectionals,"3,118.40","3,898","images/Axel_Leather_2-Piece_Reversible_Sectional_(89"").jpg","Saddle Leather, Nut, Saddle Leather, Oxblood, Saddle Leather, Slate, Saddle Leather, Banker"
"Harris 2-Piece Storage Sofa & Chaise Sectional (111"")",https://www.westelm.com/products/harris-2-piece-chaise-sectional-w-storage-h7822/?pkey=csectionals,"2,505.80","3,548","images/Harris_2-Piece_Storage_Sofa_&_Chaise_Sectional_(111"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Pewter, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray"
"Urban 4-Piece Chaise Sectional (106""–116"")",https://www.westelm.com/products/urban-4-piece-chaise-sectional-h1534/?pkey=csectionals,"4,416.60","6,496","images/Urban_4-Piece_Chaise_Sectional_(106""–116"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand, Performance Yarn Dyed Linen Weave, Camel"
"Harper 2-Piece Bumper Chaise Sectional (106""–116"")",https://www.westelm.com/products/harper-terminal-chaise-sectional-h6932/?pkey=csectionals,"2,973.30","4,597","images/Harper_2-Piece_Bumper_Chaise_Sectional_(106""–116"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Pewter, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray"
"Marin 2-Piece Chaise Sectional (114"")",https://www.westelm.com/products/marin-2-piece-chaise-sectional-h6949/?pkey=csectionals,"2,803.30","3,898","images/Marin_2-Piece_Chaise_Sectional_(114"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand"
"Remi Modular 3-Piece Sectional (70"")",https://www.westelm.com/products/remi-3-piece-sectional-h6222/?pkey=csectionals,"1,497","3,048","images/Remi_Modular_3-Piece_Sectional_(70"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray"
"Hamilton Leather 2-Piece Bumper Chaise Sectional (88""–98"")",https://www.westelm.com/products/hamilton-leather-2-piece-terminal-chaise-sectional-h4664/?pkey=csectionals,"2,650.30","4,099","images/Hamilton_Leather_2-Piece_Bumper_Chaise_Sectional_(88""–98"").jpg","Ludlow Leather, Gray Smoke, Charme Leather, Oxblood, Charme Leather, Mocha, Charme Leather, Cigar"
"Dalton 3-Piece U-Shaped Bumper Chaise Sectional (147"")",https://www.westelm.com/products/dalton-3-piece-u-shaped-terminal-chaise-sectional-h8276/?pkey=csectionals,"4,897","6,397","images/Dalton_3-Piece_U-Shaped_Bumper_Chaise_Sectional_(147"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
"Remi Modular Small 2-Piece Chaise Sectional (77"")",https://www.westelm.com/products/remi-modular-2-piece-chaise-sectional-h11990/?pkey=csectionals,"1,698.30","2,598","images/Remi_Modular_Small_2-Piece_Chaise_Sectional_(77"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray"
"Drake 2-Piece Bumper Chaise Sectional (100"")",https://www.westelm.com/products/drake-2-piece-terminal-chaise-sectional-h2862/?pkey=csectionals,"2,378.30","3,398","images/Drake_2-Piece_Bumper_Chaise_Sectional_(100"").jpg","Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Sand"
"Leroy 2-Piece Chaise Sectional (110.5"")",https://www.westelm.com/products/leroy-2-piece-chaise-sectional-h12187/?pkey=csectionals,"2,698","3,698","images/Leroy_2-Piece_Chaise_Sectional_(110.5"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
"Arianna Modular 5-Piece Sectional (108"")",https://www.westelm.com/products/arianna-5-piece-sectional-h10733/?pkey=csectionals,"3,895","5,895","images/Arianna_Modular_5-Piece_Sectional_(108"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
"Arianna Modular 4-Piece Ottoman Sectional (108"")",https://www.westelm.com/products/arianna-4-piece-chaise-sectional-h9916/?pkey=csectionals,"2,698","3,898","images/Arianna_Modular_4-Piece_Ottoman_Sectional_(108"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
"Bleecker Down-Filled Slipcover Small 2-Piece Chaise Sectional (78.3"")",https://www.westelm.com/products/bleecker-skirted-slipcover-small-2-pc-chaise-sctnl-h11618/?pkey=csectionals,"2,998","3,798","images/Bleecker_Down-Filled_Slipcover_Small_2-Piece_Chaise_Sectional_(78.3"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
"Henry® 3-Piece L-Shaped Sectional (102"")",https://www.westelm.com/products/henry-3-piece-l-shaped-sectional-h062/?pkey=csectionals,"2,717.45","4,997","images/Henry®_3-Piece_L-Shaped_Sectional_(102"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Pewter, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray"
"Olive 2-Piece Chaise Sectional - Metal Legs (85.5"")",https://www.westelm.com/products/olive-2-piece-chaise-sectional-h5889/?pkey=csectionals,"1,443.30","2,298","images/Olive_2-Piece_Chaise_Sectional_-_Metal_Legs_(85.5"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray"
"Hamilton Leather 2-Piece Chaise Sectional (83""–93"")",https://www.westelm.com/products/hamilton-2-piece-leather-sectional-tan-s2391/?pkey=csectionals,"2,447.15","3,799","images/Hamilton_Leather_2-Piece_Chaise_Sectional_(83""–93"").jpg","Ludlow Leather, Gray Smoke, Charme Leather, Oxblood, Charme Leather, Mocha, Charme Leather, Cigar"
"Urban 2-Piece Chaise Sectional (106""–116"")",https://www.westelm.com/products/urban-2-piece-chaise-sectional-h1532/?pkey=csectionals,"2,463.30","4,498","images/Urban_2-Piece_Chaise_Sectional_(106""–116"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand, Performance Yarn Dyed Linen Weave, Petrol"
"Harmony Modular Leather 3-Piece U-Shaped Chaise Sectional (158"")",https://www.westelm.com/products/harmony-modular-leather-3-piece-u-shaped-chaise-sectional-h12096/?pkey=csectionals,"7,038","9,097","images/Harmony_Modular_Leather_3-Piece_U-Shaped_Chaise_Sectional_(158"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Dekalb Leather 2-Piece Bumper Chaise Sectional (102"")",https://www.westelm.com/products/dekalb-2-piece-terminal-chaise-sectional-h7392/?pkey=csectionals,"5,298","5,498","images/Dekalb_Leather_2-Piece_Bumper_Chaise_Sectional_(102"").jpg","Saddle Leather, Nut, Saddle Leather, Oxblood, Saddle Leather, Slate, Saddle Leather, Banker"
"Melbourne Leather 3-Piece L-Shaped Sectional (116""–126"")",https://www.westelm.com/products/melbourne-leather-3-piece-l-shaped-sectional-h11159/?pkey=csectionals,"7,697","8,497","images/Melbourne_Leather_3-Piece_L-Shaped_Sectional_(116""–126"").jpg","Saddle Leather, Nut, Saddle Leather, Oxblood, Saddle Leather, Slate, Saddle Leather, Banker"
"Remi Modular 6-Piece Pit Sectional (105"")",https://www.westelm.com/products/remi-6-piece-pit-sectional-h10765/?pkey=csectionals,"3,947.40","6,444","images/Remi_Modular_6-Piece_Pit_Sectional_(105"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray"
"Remi Modular Leather 5-Piece L-Shaped Sectional (108"")",https://www.westelm.com/products/remi-leather-5-piece-sectional-h6226/?pkey=csectionals,"4,476","6,195","images/Remi_Modular_Leather_5-Piece_L-Shaped_Sectional_(108"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Sesame, Ludlow Leather, Black"
"Remi Modular Leather 3-Piece Sectional (72"")",https://www.westelm.com/products/remi-leather-3-piece-sectional-h6225/?pkey=csectionals,"2,638","3,597","images/Remi_Modular_Leather_3-Piece_Sectional_(72"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Axel Motion Reclining Leather 3-Piece Reclining Chaise Sectional (108"")",https://www.westelm.com/products/axel-motion-leather-3-piece-reclining-chaise-sectional-h8678/?pkey=csectionals,"4,997","7,296","images/Axel_Motion_Reclining_Leather_3-Piece_Reclining_Chaise_Sectional_(108"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Marin Leather 2-Piece Bumper Chaise Sectional (114"")",https://www.westelm.com/products/marin-leather-terminal-chaise-sectional-h7829/?pkey=csectionals,"4,398","6,298","images/Marin_Leather_2-Piece_Bumper_Chaise_Sectional_(114"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Dallas 3-Piece L-Shaped Sectional (108"")",https://www.westelm.com/products/dallas-3-piece-l-shaped-sectional-h12176/?pkey=csectionals,"2,887.45","4,297","images/Dallas_3-Piece_L-Shaped_Sectional_(108"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand"
"Axel Leather 2-Piece Chaise Sectional (91"")",https://www.westelm.com/products/axel-chaise-sectional-h3059/?pkey=csectionals,"3,398","3,598","images/Axel_Leather_2-Piece_Chaise_Sectional_(91"").jpg","Saddle Leather, Nut, Saddle Leather, Oxblood, Saddle Leather, Slate, Saddle Leather, Banker"
"Harris 2-Piece Chaise Sectional (102""–112"")",https://www.westelm.com/products/harris-2-piece-chaise-sectional-h11444/?pkey=csectionals,"2,123.30","3,248","images/Harris_2-Piece_Chaise_Sectional_(102""–112"").jpg","Performance Yarn Dyed Linen Weave, Petrol, Yarn Dyed Linen Weave, Java, Yarn Dyed Linen Weave, Petrol, Yarn Dyed Linen Weave, Mauve"
"Harris Motion Reclining Leather 5-Piece L-Shaped Sectional (95"")",https://www.westelm.com/products/harris-leather-motion-reclining-5-pc-l-shaped-sectional-h12159/?pkey=csectionals,"6,634","9,193","images/Harris_Motion_Reclining_Leather_5-Piece_L-Shaped_Sectional_(95"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
